ID_Credito,Modelo,Monto_prestamo,EntidadFederativa,ActividadEconomica,FLG_Empleo,IngresoMensual,Propiedad_Casa,Default_Crediticio,,,
2359114,NP300,359201,HIDALGO,NEGOCIO PROPIO,0,10000,PROPIETARIO,0,,,
2360104,MARCH,228200,TAMAULIPAS,TAXISTA,0,23000,FAMILIA O PADRES,0,,,
2361027,VERSA,275400,CIUDAD DE MEXICO,ECONOMIA INFORMAL,0,35000,FAMILIA O PADRES,0,,,
2361083,VERSA,266201,CIUDAD DE MEXICO,NEGOCIO PROPIO,0,2200,FAMILIA O PADRES,0,,,
2361100,MARCH,183902,VERACRUZ,TAXISTA,0,18000,PROPIETARIO,0,,,
2361122,MARCH,211402,ESTADO DE MEXICO,TAXISTA,0,24000,PROPIETARIO,0,,,
2362097,VERSA,222001,VERACRUZ,TAXISTA,0,24000,PROPIETARIO,0,,,
2362105,NP300,316001,PUEBLA,ECONOMIA INFORMAL,0,45000,PROPIETARIO,0,,,
2362113,URVAN,447400,ESTADO DE MEXICO,TAXISTA,0,40000,FAMILIA O PADRES,0,,,
2363064,URVAN,412400,GUERRERO,TAXISTA,0,55000,FAMILIA O PADRES,0,,,
2364068,VERSA,251801,MICHOACAN,TAXISTA,0,0,FAMILIA O PADRES,0,,,
2364070,VERSA,251801,MICHOACAN,TAXISTA,0,3500,FAMILIA O PADRES,0,,,
2365048,VERSA,251801,MICHOACAN,TAXISTA,0,3500,RENTADA,0,,,
2365051,MARCH,211902,TAMAULIPAS,TAXISTA,0,20000,PROPIETARIO,0,,,
2365062,URVAN,447400,GUERRERO,TAXISTA,0,320,FAMILIA O PADRES,0,,,
2366056,VERSA,255801,JALISCO,EMPLEADO PRIVADO,0,7000,RENTADA,0,,,
2366108,VERSA,266201,CIUDAD DE MEXICO,TAXISTA,0,25000,FAMILIA O PADRES,0,,,
2366109,SENTRA,293200,QUERETARO,TAXISTA,0,25000,FAMILIA O PADRES,0,,,
2366116,VERSA,255801,ESTADO DE MEXICO,EMPLEADO PRIVADO,0,7000,PROPIETARIO,0,,,
2367115,MARCH,239582,CIUDAD DE MEXICO,TAXISTA,0,22000,PROPIETARIO,0,,,
2368011,MARCH,211902,TAMAULIPAS,TAXISTA,0,3000,PROPIETARIO,0,,,
2368019,VERSA,255602,VERACRUZ,TAXISTA,0,0,PROPIETARIO,0,,,
2368027,VERSA,239200,BAJA CALIFORNIA NORTE,EMPLEADO PRIVADO,0,10000,PROPIETARIO,0,,,
2368029,VERSA,251801,JALISCO,EMPLEADO PRIVADO,0,25000,PROPIETARIO,0,,,
2368041,SENTRA,327701,CIUDAD DE MEXICO,TAXISTA,0,30000,FAMILIA O PADRES,0,,,
2368064,VERSA,171100,CHIHUAHUA,EMPLEADO PRIVADO,0,13500,PROPIETARIO,0,,,
2368117,MARCH,211902,VERACRUZ,TAXISTA,0,15000,PROPIETARIO,0,,,
2369089,URVAN,447400,PUEBLA,TAXISTA,0,0,PROPIETARIO,0,,,
2369090,URVAN,447400,PUEBLA,TAXISTA,0,4800,PROPIETARIO,0,,,
2369101,VERSA,222001,CIUDAD DE MEXICO,TAXISTA,0,25000,FAMILIA O PADRES,0,,,
2370056,VERSA,255801,ESTADO DE MEXICO,TAXISTA,0,16000,FAMILIA O PADRES,0,,,
2372024,MARCH,211902,ESTADO DE MEXICO,TAXISTA,0,20000,PROPIETARIO,0,,,
2373064,VERSA,251801,PUEBLA,TAXISTA,0,25000,PROPIETARIO,0,,,
2373090,URVAN,447400,TLAXCALA,TAXISTA,0,40000,PROPIETARIO,0,,,
2373121,VERSA,289000,ESTADO DE MEXICO,TAXISTA,0,25000,FAMILIA O PADRES,0,,,
2374075,VERSA,255602,CIUDAD DE MEXICO,TAXISTA,0,25000,FAMILIA O PADRES,0,,,
2374102,NP300,423400,BAJA CALIFORNIA NORTE,NEGOCIO PROPIO,0,3000,FAMILIA O PADRES,0,,,
2374106,VERSA,247701,SONORA,NEGOCIO PROPIO,0,3270,PROPIA (PAGANDO),0,,,
2375025,MARCH,211402,TAMAULIPAS,TAXISTA,0,22000,PROPIETARIO,0,,,
2375039,VERSA,255801,CIUDAD DE MEXICO,OTROS,0,23000,FAMILIA O PADRES,0,,,
2375056,MARCH,175400,ESTADO DE MEXICO,TAXISTA,0,18500,PROPIETARIO,0,,,
2376017,VERSA,255801,JALISCO,EMPLEADO PRIVADO,0,21000,FAMILIA O PADRES,0,,,
2376022,VERSA,255602,CIUDAD DE MEXICO,TAXISTA,0,23000,FAMILIA O PADRES,0,,,
2376030,VERSA,248000,TAMAULIPAS,EMPLEADO PRIVADO,0,28000,FAMILIA O PADRES,0,,,
2376072,URVAN,447400,ESTADO DE MEXICO,TAXISTA,0,4000,PROPIETARIO,0,,,
2376122,VERSA,229801,PUEBLA,EMPLEADO PRIVADO,0,18000,FAMILIA O PADRES,0,,,
2377062,VERSA,251801,CIUDAD DE MEXICO,EMPLEADO PRIVADO,0,1200,RENTADA,0,,,
2378003,VERSA,216800,JALISCO,TAXISTA,0,220,RENTADA,0,,,
2378018,MARCH,211402,CHIAPAS,TAXISTA,0,18000,PROPIETARIO,0,,,
2378076,MARCH,211902,HIDALGO,TAXISTA,0,22000,PROPIETARIO,0,,,
2379009,SENTRA,225933,MORELOS,TAXISTA,0,31000,FAMILIA O PADRES,0,,,
2379036,MARCH,189902,MORELOS,TAXISTA,0,25000,PROPIETARIO,0,,,
2379042,SENTRA,269100,ESTADO DE MEXICO,TAXISTA,0,25000,PROPIETARIO,0,,,
2379053,MARCH,194600,PUEBLA,EMPLEADO PRIVADO,0,8000,FAMILIA O PADRES,0,,,
2380011,VERSA,255801,JALISCO,EMPLEADO PRIVADO,0,20000,FAMILIA O PADRES,0,,,
2380054,URVAN,447400,ESTADO DE MEXICO,TAXISTA,0,40000,FAMILIA O PADRES,0,,,
2381017,MARCH,216700,GUANAJUATO,EMPLEADO PRIVADO,0,15400,FAMILIA O PADRES,0,,,
2381065,SENTRA,296501,JALISCO,EMPLEADO PRIVADO,0,2800,RENTADA,0,,,
2382062,VERSA,223700,GUERRERO,TAXISTA,0,21000,PROPIETARIO,0,,,
2383005,VERSA,228200,CHIAPAS,TAXISTA,0,18000,PROPIETARIO,0,,,
2383105,VERSA,223700,GUERRERO,TAXISTA,0,2500,FAMILIA O PADRES,0,,,
2383115,MARCH,216600,DURANGO,EMPLEADO PRIVADO,0,1300,PROPIA (PAGANDO),0,,,
2385035,MARCH,211902,TAMAULIPAS,EMPLEADO PRIVADO,0,14160,RENTADA,0,,,
2385100,MARCH,216600,VERACRUZ,TAXISTA,0,18000,FAMILIA O PADRES,0,,,
2386073,MARCH,161100,ESTADO DE MEXICO,EMPLEADO DE GOBIERNO,0,25000,PROPIETARIO,0,,,
2388061,VERSA,266201,ESTADO DE MEXICO,TAXISTA,0,35000,FAMILIA O PADRES,0,,,
2388121,MARCH,157101,CHIHUAHUA,EMPLEADO PRIVADO,0,15445,FAMILIA O PADRES,0,,,
2389042,VERSA,264100,ESTADO DE MEXICO,TAXISTA,0,25000,FAMILIA O PADRES,0,,,
2389063,VERSA,239900,ESTADO DE MEXICO,NEGOCIO PROPIO,0,6000,FAMILIA O PADRES,0,,,
2389078,VERSA,228200,CHIAPAS,TAXISTA,0,50000,PROPIETARIO,0,,,
2389089,URVAN,462300,ESTADO DE MEXICO,TAXISTA,0,40000,PROPIETARIO,0,,,
2389101,VERSA,229801,CIUDAD DE MEXICO,ECONOMIA INFORMAL,0,24000,PROPIETARIO,0,,,
2389121,URVAN,427300,CHIAPAS,TAXISTA,0,30000,PROPIETARIO,0,,,
2390001,VERSA,285201,COAHUILA,EMPLEADO PRIVADO,0,10000,PROPIETARIO,0,,,
2390044,VERSA,223700,ESTADO DE MEXICO,EMPLEADO PRIVADO,0,3500,PROPIETARIO,0,,,
2390114,VERSA,266201,TABASCO,TAXISTA,0,17000,PROPIETARIO,0,,,
2390122,VERSA,270000,SINALOA,EMPLEADO PRIVADO,0,1800,PROPIETARIO,0,,,
2392058,MARCH,164900,SONORA,OTROS,0,100000,PROPIETARIO,0,,,
2393080,VERSA,186700,GUANAJUATO,ECONOMIA INFORMAL,0,43000,FAMILIA O PADRES,0,,,
2393103,XTRAIL,304500,SONORA,EMPLEADO PRIVADO,0,26000,FAMILIA O PADRES,0,,,
2394071,URVAN,417300,ESTADO DE MEXICO,TAXISTA,0,36000,FAMILIA O PADRES,0,,,
2394089,VERSA,264100,VERACRUZ,TAXISTA,0,0,PROPIETARIO,0,,,
2395041,VERSA,201700,YUCATAN,ECONOMIA INFORMAL,0,58000,FAMILIA O PADRES,0,,,
2395078,SENTRA,296501,JALISCO,EMPLEADO PRIVADO,0,25000,RENTADA,0,,,
2395082,VERSA,272400,CIUDAD DE MEXICO,OTROS,0,1,PROPIETARIO,0,,,
2395095,MARCH,166000,VERACRUZ,TAXISTA,0,1900,PROPIETARIO,0,,,
2396083,URVAN,462300,ESTADO DE MEXICO,TAXISTA,0,3000,FAMILIA O PADRES,0,,,
2397057,VERSA,239900,CHIAPAS,TAXISTA,0,8000,PROPIETARIO,0,,,
2397093,VERSA,239900,BAJA CALIFORNIA SUR,EMPLEADO PRIVADO,0,13780,RENTADA,0,,,
2397110,VERSA,239900,ESTADO DE MEXICO,EMPLEADO PRIVADO,0,0,PROPIETARIO,0,,,
2397121,VERSA,289601,CIUDAD DE MEXICO,TAXISTA,0,25000,FAMILIA O PADRES,0,,,
2399077,VERSA,266201,CIUDAD DE MEXICO,TAXISTA,0,1,FAMILIA O PADRES,0,,,
2399119,MARCH,206602,BAJA CALIFORNIA NORTE,OTROS,0,24000,PROPIA (PAGANDO),0,,,
2403047,VERSA,242100,ESTADO DE MEXICO,EMPLEADO PRIVADO,0,22000,FAMILIA O PADRES,0,,,
2403050,MARCH,211902,CIUDAD DE MEXICO,TAXISTA,0,2500,FAMILIA O PADRES,0,,,
2404053,VERSA,186700,QUERETARO,EMPLEADO DE GOBIERNO,0,19000,PROPIETARIO,0,,,
2404055,VERSA,264100,VERACRUZ,TAXISTA,0,25000,PROPIETARIO,0,,,
2405007,VERSA,321600,ESTADO DE MEXICO,NEGOCIO PROPIO,0,3000,FAMILIA O PADRES,0,,,
2405020,VERSA,223700,ESTADO DE MEXICO,EMPLEADO PRIVADO,0,28000,PROPIETARIO,0,,,
2405066,MARCH,218600,TAMAULIPAS,TAXISTA,0,23000,FAMILIA O PADRES,0,,,
2406088,VERSA,292800,CIUDAD DE MEXICO,TAXISTA,0,25000,FAMILIA O PADRES,0,,,
2406093,MARCH,166000,ESTADO DE MEXICO,EMPLEADO PRIVADO,0,17001,PROPIETARIO,0,,,
2407032,URVAN,464400,TLAXCALA,TAXISTA,0,46000,PROPIETARIO,0,,,
2407084,URVAN,464400,TLAXCALA,TAXISTA,0,35000,PROPIETARIO,0,,,
2408013,VERSA,266000,ESTADO DE MEXICO,ECONOMIA INFORMAL,0,24000,FAMILIA O PADRES,0,,,
2408048,VERSA,271000,JALISCO,EMPLEADO PRIVADO,0,0,FAMILIA O PADRES,0,,,
2409100,MARCH,220700,TAMAULIPAS,TAXISTA,0,3000,PROPIETARIO,0,,,
2410047,VERSA,289000,CIUDAD DE MEXICO,TAXISTA,0,24000,PROPIETARIO,0,,,
2410090,VERSA,211402,CIUDAD DE MEXICO,TAXISTA,0,28000,FAMILIA O PADRES,0,,,
2410094,VERSA,291700,MORELOS,TAXISTA,0,19000,PROPIETARIO,0,,,
2411009,VERSA,296501,CIUDAD DE MEXICO,TAXISTA,0,3000,PROPIETARIO,0,,,
2412061,VERSA,238600,SONORA,OTROS,0,57000,PROPIETARIO,0,,,
2413001,VERSA,203900,VERACRUZ,TAXISTA,0,18000,PROPIETARIO,0,,,
2417017,VERSA,267700,JALISCO,EMPLEADO PRIVADO,0,2100,PROPIETARIO,0,,,
2418022,MARCH,221100,CHIAPAS,TAXISTA,0,27000,PROPIETARIO,0,,,
2418039,VERSA,305900,ESTADO DE MEXICO,TAXISTA,0,40000,FAMILIA O PADRES,0,,,
2420048,MARCH,217836,ESTADO DE MEXICO,EMPLEADO DE GOBIERNO,0,23000,FAMILIA O PADRES,0,,,
2420058,VERSA,266800,CIUDAD DE MEXICO,EMPLEADO PRIVADO,0,18000,FAMILIA O PADRES,0,,,
2422019,MARCH,214596,ESTADO DE MEXICO,TAXISTA,0,25000,PROPIETARIO,0,,,
2422059,MARCH,214596,TAMAULIPAS,EMPLEADO PRIVADO,0,2500,PROPIA (PAGANDO),0,,,
2422117,MARCH,214596,ESTADO DE MEXICO,TAXISTA,0,2250,PROPIETARIO,0,,,
2423006,MARCH,238600,CHIHUAHUA,OTROS,0,20000,PROPIETARIO,0,,,
2423082,VERSA,300700,JALISCO,EMPLEADO PRIVADO,0,25000,PROPIETARIO,0,,,
2425042,VERSA,221100,VERACRUZ,TAXISTA,0,18000,PROPIETARIO,0,,,
2425057,VERSA,273200,ESTADO DE MEXICO,NEGOCIO PROPIO,0,3200,PROPIETARIO,0,,,
2425108,MARCH,214596,TAMAULIPAS,TAXISTA,0,23000,PROPIA (PAGANDO),0,,,
2425117,VERSA,273200,CIUDAD DE MEXICO,TAXISTA,0,3700,FAMILIA O PADRES,0,,,
2426122,VERSA,203900,DURANGO,TAXISTA,0,19000,RENTADA,0,,,
2427026,VERSA,309000,SINALOA,NEGOCIO PROPIO,0,20500,PROPIETARIO,0,,,
2427049,VERSA,273200,GUANAJUATO,NEGOCIO PROPIO,0,41000,FAMILIA O PADRES,0,,,
2429033,VERSA,267700,PUEBLA,NEGOCIO PROPIO,0,30000,FAMILIA O PADRES,0,,,
2429051,MARCH,214596,GUANAJUATO,ECONOMIA INFORMAL,0,3000,FAMILIA O PADRES,0,,,
2429103,URVAN,468396,TLAXCALA,TAXISTA,0,30000,PROPIETARIO,0,,,
2430023,VERSA,295800,ESTADO DE MEXICO,EMPLEADO PRIVADO,0,0,PROPIETARIO,0,,,
2430045,MARCH,214596,HIDALGO,ECONOMIA INFORMAL,0,35000,PROPIETARIO,0,,,
2430063,MARCH,214596,VERACRUZ,TAXISTA,0,20000,PROPIETARIO,0,,,
2431070,VERSA,297400,DURANGO,EMPLEADO PRIVADO,0,2500,PROPIETARIO,0,,,
2431075,VERSA,263520,TLAXCALA,EMPLEADO PRIVADO,0,16000,PROPIETARIO,0,,,
2431115,VERSA,263520,ESTADO DE MEXICO,OTROS,0,0,PROPIETARIO,0,,,
2432068,MARCH,198700,TAMAULIPAS,EMPLEADO PRIVADO,0,15000,PROPIETARIO,0,,,
2432081,VERSA,292800,MORELOS,TAXISTA,0,20000,PROPIETARIO,0,,,
2433071,SENTRA,291700,HIDALGO,NEGOCIO PROPIO,0,20000,PROPIETARIO,0,,,
2434033,SENTRA,247701,ESTADO DE MEXICO,NEGOCIO PROPIO,0,34600,PROPIETARIO,0,,,
2434095,VERSA,308200,MICHOACAN,ECONOMIA INFORMAL,0,22000,FAMILIA O PADRES,0,,,
5182002,VERSA,186000,ESTADO DE MEXICO,NEGOCIO PROPIO,0,0,FAMILIA O PADRES,0,,,
5187011,MARCH,153502,CIUDAD DE MEXICO,EMPLEADO DE GOBIERNO,0,0,FAMILIA O PADRES,0,,,
8590083,VERSA,250301,CIUDAD DE MEXICO,TAXISTA,0,25000,FAMILIA O PADRES,0,,,
8591015,URVAN,396301,ESTADO DE MEXICO,TAXISTA,0,60000,PROPIETARIO,0,,,
8592054,MARCH,210801,VERACRUZ,TAXISTA,0,25000,PROPIETARIO,0,,,
8594060,MARCH,211902,TAMAULIPAS,TAXISTA,0,22000,PROPIETARIO,0,,,
8594068,MARCH,189902,VERACRUZ,TAXISTA,0,22000,PROPIETARIO,0,,,
8596083,VERSA,186700,QUERETARO,NEGOCIO PROPIO,0,33000,FAMILIA O PADRES,0,,,
8596088,VERSA,223700,MICHOACAN,TAXISTA,0,26000,FAMILIA O PADRES,0,,,
8598021,VERSA,223700,VERACRUZ,TAXISTA,0,25000,PROPIETARIO,0,,,
2309038,VERSA,246602,ESTADO DE MEXICO,EMPLEADO PRIVADO,0,21000,FAMILIA O PADRES,0,,,
2310026,VERSA,209301,MICHOACAN,EMPLEADO PRIVADO,0,0,FAMILIA O PADRES,0,,,
2311083,SENTRA,283601,JALISCO,EMPLEADO PRIVADO,0,3200,PROPIETARIO,0,,,
2311098,SENTRA,283601,JALISCO,EMPLEADO PRIVADO,0,8000,PROPIA (PAGANDO),0,,,
2311103,VERSA,250301,CIUDAD DE MEXICO,TAXISTA,0,250,FAMILIA O PADRES,0,,,
2315033,MARCH,201901,ESTADO DE MEXICO,TAXISTA,0,21000,PROPIETARIO,0,,,
2316054,MARCH,222001,QUERETARO,TAXISTA,0,2000,FAMILIA O PADRES,0,,,
2316114,MARCH,179901,VERACRUZ,TAXISTA,0,18001,PROPIETARIO,0,,,
2317042,VERSA,255602,CIUDAD DE MEXICO,EMPLEADO PRIVADO,0,7500,FAMILIA O PADRES,0,,,
2317054,VERSA,272001,HIDALGO,ECONOMIA INFORMAL,0,30000,PROPIETARIO,0,,,
2317085,VERSA,250301,MORELOS,TAXISTA,0,40000,PROPIETARIO,0,,,
2322115,VERSA,211400,VERACRUZ,TAXISTA,0,19000,PROPIETARIO,0,,,
2323004,VERSA,206001,CHIAPAS,TAXISTA,0,25000,PROPIETARIO,0,,,
2323007,MARCH,199301,VERACRUZ,TAXISTA,0,14000,PROPIETARIO,0,,,
2323058,VERSA,199301,TABASCO,OTROS,0,20000,PROPIETARIO,0,,,
2323083,VERSA,199301,TABASCO,TAXISTA,0,20000,PROPIETARIO,0,,,
2323123,VERSA,235900,JALISCO,EMPLEADO PRIVADO,0,2800,PROPIETARIO,0,,,
2325079,SENTRA,282200,CIUDAD DE MEXICO,EMPLEADO PRIVADO,0,22746.49,FAMILIA O PADRES,0,,,
2325096,VERSA,189400,ESTADO DE MEXICO,EMPLEADO DE GOBIERNO,0,13000,FAMILIA O PADRES,0,,,
2326078,VERSA,211400,VERACRUZ,TAXISTA,0,21000,PROPIETARIO,0,,,
2326086,VERSA,250301,CIUDAD DE MEXICO,OTROS,0,25000,PROPIETARIO,0,,,
2326088,VERSA,211400,DURANGO,TAXISTA,0,18000,PROPIETARIO,0,,,
2326123,VERSA,246501,JALISCO,EMPLEADO PRIVADO,0,6000,PROPIETARIO,0,,,
2326125,VERSA,211400,MORELOS,TAXISTA,0,25000,PROPIETARIO,0,,,
2327066,SENTRA,283501,JALISCO,ECONOMIA INFORMAL,0,15500,RENTADA,0,,,
2327089,MARCH,210202,ESTADO DE MEXICO,NEGOCIO PROPIO,0,38,PROPIETARIO,0,,,
2328014,VERSA,250301,CIUDAD DE MEXICO,EMPLEADO PRIVADO,0,78000,FAMILIA O PADRES,0,,,
2328066,VERSA,218500,CIUDAD DE MEXICO,TAXISTA,0,23000,FAMILIA O PADRES,0,,,
2328111,SENTRA,275400,ESTADO DE MEXICO,TAXISTA,0,21500,PROPIETARIO,0,,,
2329066,MARCH,201901,VERACRUZ,TAXISTA,0,18000,PROPIETARIO,0,,,
2329071,VERSA,211400,VERACRUZ,TAXISTA,0,38300,FAMILIA O PADRES,0,,,
2329092,VERSA,255602,CIUDAD DE MEXICO,TAXISTA,0,35000,PROPIETARIO,0,,,
2330067,VERSA,211400,VERACRUZ,TAXISTA,0,20000,PROPIETARIO,0,,,
2330068,VERSA,250301,MORELOS,EMPLEADO PRIVADO,0,16000,PROPIETARIO,0,,,
2330094,VERSA,241700,CHIHUAHUA,EMPLEADO PRIVADO,0,18000,PROPIETARIO,0,,,
2330103,MARCH,210801,ESTADO DE MEXICO,TAXISTA,0,25000,PROPIETARIO,0,,,
2330122,VERSA,250301,CIUDAD DE MEXICO,TAXISTA,0,24000,PROPIETARIO,0,,,
2331018,MARCH,201901,MORELOS,TAXISTA,0,22000,FAMILIA O PADRES,0,,,
2331022,VERSA,272001,QUERETARO,TAXISTA,0,0,FAMILIA O PADRES,0,,,
2334024,VERSA,255602,JALISCO,ECONOMIA INFORMAL,0,80,FAMILIA O PADRES,0,,,
2334036,MARCH,170100,VERACRUZ,TAXISTA,0,18500,PROPIETARIO,0,,,
2334095,VERSA,255602,CIUDAD DE MEXICO,EMPLEADO PRIVADO,0,20000,FAMILIA O PADRES,0,,,
2334106,MARCH,201901,ESTADO DE MEXICO,EMPLEADO PRIVADO,0,19428.18,PROPIETARIO,0,,,
2335095,XTRAIL,497501,VERACRUZ,NEGOCIO PROPIO,0,60000,PROPIETARIO,0,,,
2336036,MARCH,188801,VERACRUZ,TAXISTA,0,16000,FAMILIA O PADRES,0,,,
2336062,VERSA,248601,JALISCO,TAXISTA,0,45000,PROPIETARIO,0,,,
2337001,URVAN,445310,ESTADO DE MEXICO,TAXISTA,0,10000,FAMILIA O PADRES,0,,,
2337111,MARCH,210801,PUEBLA,ECONOMIA INFORMAL,0,1510,PROPIETARIO,0,,,
2337112,SENTRA,296501,TAMAULIPAS,EMPLEADO PRIVADO,0,10000,FAMILIA O PADRES,0,,,
2338010,MARCH,233774,ESTADO DE MEXICO,TAXISTA,0,25000,PROPIETARIO,0,,,
2338061,SENTRA,241700,CIUDAD DE MEXICO,NEGOCIO PROPIO,0,350,FAMILIA O PADRES,0,,,
2338114,VERSA,179901,CIUDAD DE MEXICO,EMPLEADO PRIVADO,0,29000,FAMILIA O PADRES,0,,,
2340071,VERSA,239582,ESTADO DE MEXICO,EMPLEADO PRIVADO,0,704.96,FAMILIA O PADRES,0,,,
2340091,SENTRA,312301,GUANAJUATO,ECONOMIA INFORMAL,0,35000,RENTADA,0,,,
2341046,KICKS,385600,GUANAJUATO,NEGOCIO PROPIO,0,1000,PROPIETARIO,0,,,
2342061,VERSA,251801,MORELOS,TAXISTA,0,19000,FAMILIA O PADRES,0,,,
2343117,VERSA,251801,GUERRERO,TAXISTA,0,29000,PROPIETARIO,0,,,
2344047,MARCH,215701,VERACRUZ,TAXISTA,0,15000,PROPIETARIO,0,,,
2344096,URVAN,447400,PUEBLA,TAXISTA,0,50000,PROPIETARIO,0,,,
2345080,MARCH,162802,CHIAPAS,TAXISTA,0,18000,PROPIETARIO,0,,,
2346066,VERSA,272001,ESTADO DE MEXICO,EMPLEADO PRIVADO,0,10000,RENTADA,0,,,
2347068,VERSA,255801,PUEBLA,TAXISTA,0,25000,PROPIETARIO,0,,,
2348046,MARCH,159003,JALISCO,EMPLEADO PRIVADO,0,8500,FAMILIA O PADRES,0,,,
2349107,MARCH,211902,DURANGO,EMPLEADO PRIVADO,0,10000,PROPIETARIO,0,,,
2349120,MARCH,211402,COLIMA,EMPLEADO PRIVADO,0,13600,FAMILIA O PADRES,0,,,
2350074,VERSA,217601,PUEBLA,EMPLEADO PRIVADO,0,4000,PROPIETARIO,0,,,
2350084,VERSA,217601,ESTADO DE MEXICO,NEGOCIO PROPIO,0,3000,FAMILIA O PADRES,0,,,
2351078,VERSA,215701,CHIAPAS,TAXISTA,0,18000,PROPIETARIO,0,,,
2352078,URVAN,412400,ESTADO DE MEXICO,TAXISTA,0,30000,PROPIETARIO,0,,,
2352114,MARCH,211402,TABASCO,EMPLEADO PRIVADO,0,30000,FAMILIA O PADRES,0,,,
2353039,SENTRA,289601,ESTADO DE MEXICO,TAXISTA,0,24000,FAMILIA O PADRES,0,,,
2353042,VERSA,251801,VERACRUZ,TAXISTA,0,18000,FAMILIA O PADRES,0,,,
2353091,MARCH,211902,TAMAULIPAS,TAXISTA,0,22000,PROPIETARIO,0,,,
2353113,MARCH,211902,MORELOS,TAXISTA,0,20000,FAMILIA O PADRES,0,,,
2353124,VERSA,255801,ESTADO DE MEXICO,TAXISTA,0,25000,PROPIETARIO,0,,,
2354005,VERSA,217601,PUEBLA,TAXISTA,0,25000,PROPIETARIO,0,,,
2354098,VERSA,255602,JALISCO,ECONOMIA INFORMAL,0,2500,FAMILIA O PADRES,0,,,
2354115,VERSA,222001,ESTADO DE MEXICO,TAXISTA,0,25000,FAMILIA O PADRES,0,,,
2355124,MARCH,157101,PUEBLA,TAXISTA,0,15000,FAMILIA O PADRES,0,,,
2356065,VERSA,218500,JALISCO,EMPLEADO PRIVADO,0,21000,FAMILIA O PADRES,0,,,
2356080,VERSA,255602,ESTADO DE MEXICO,NEGOCIO PROPIO,0,40000,FAMILIA O PADRES,0,,,
2356091,URVAN,412400,ESTADO DE MEXICO,TAXISTA,0,45000,PROPIETARIO,0,,,
2356122,SENTRA,316001,ESTADO DE MEXICO,EMPLEADO PRIVADO,0,18500,PROPIETARIO,0,,,
2357001,MARCH,211402,JALISCO,EMPLEADO PRIVADO,0,25000,PROPIA (PAGANDO),0,,,
2357046,VERSA,255801,ESTADO DE MEXICO,EMPLEADO DE GOBIERNO,0,18754.13,RENTADA,0,,,
2359013,SENTRA,284801,ESTADO DE MEXICO,EMPLEADO PRIVADO,0,3000,RENTADA,0,,,
2359066,MARCH,179901,VERACRUZ,TAXISTA,0,18000,FAMILIA O PADRES,0,,,
2360007,MARCH,211902,HIDALGO,TAXISTA,0,22000,PROPIETARIO,0,,,
2360009,URVAN,447400,ESTADO DE MEXICO,TAXISTA,0,0,PROPIETARIO,0,,,
2360032,MARCH,211902,TAMAULIPAS,TAXISTA,0,23000,PROPIETARIO,0,,,
2360066,URVAN,447400,ESTADO DE MEXICO,TAXISTA,0,0,PROPIETARIO,0,,,
2360100,SENTRA,284801,CIUDAD DE MEXICO,TAXISTA,0,28000,PROPIETARIO,0,,,
2361024,VERSA,255602,JALISCO,ECONOMIA INFORMAL,0,33000,RENTADA,0,,,
2361063,VERSA,211402,CIUDAD DE MEXICO,EMPLEADO DE GOBIERNO,0,11747,PROPIETARIO,0,,,
2361098,MARCH,189902,CHIAPAS,TAXISTA,0,18500,PROPIETARIO,0,,,
2361118,VERSA,229801,ESTADO DE MEXICO,OTROS,0,18000,FAMILIA O PADRES,0,,,
2362011,VERSA,255801,JALISCO,EMPLEADO PRIVADO,0,2200,PROPIETARIO,0,,,
2362034,URVAN,447400,ESTADO DE MEXICO,TAXISTA,0,40000,FAMILIA O PADRES,0,,,
2362045,VERSA,266800,SONORA,TAXISTA,0,0,PROPIETARIO,0,,,
2362106,VERSA,272001,ESTADO DE MEXICO,ECONOMIA INFORMAL,0,24000,FAMILIA O PADRES,0,,,
2363017,VERSA,234700,QUERETARO,TAXISTA,0,22000,PROPIA (PAGANDO),0,,,
2363065,MARCH,157101,VERACRUZ,TAXISTA,0,18000,PROPIETARIO,0,,,
2363100,VERSA,248000,CIUDAD DE MEXICO,EMPLEADO PRIVADO,0,20000,FAMILIA O PADRES,0,,,
2363122,VERSA,255602,VERACRUZ,ECONOMIA INFORMAL,0,25200,PROPIETARIO,0,,,
2365021,URVAN,412400,ESTADO DE MEXICO,TAXISTA,0,35000,PROPIETARIO,0,,,
2365059,MURANO,567301,PUEBLA,ECONOMIA INFORMAL,0,3000,PROPIETARIO,0,,,
2365106,VERSA,217601,GUERRERO,TAXISTA,0,18000,PROPIETARIO,0,,,
2366025,VERSA,223700,VERACRUZ,TAXISTA,0,20000,PROPIETARIO,0,,,
2367014,VERSA,266201,CIUDAD DE MEXICO,EMPLEADO PRIVADO,0,3000,PROPIETARIO,0,,,
2367041,SENTRA,296501,CIUDAD DE MEXICO,NEGOCIO PROPIO,0,12000,FAMILIA O PADRES,0,,,
2368038,MARCH,189902,GUANAJUATO,EMPLEADO PRIVADO,0,3000,RENTADA,0,,,
2370018,SENTRA,289601,JALISCO,EMPLEADO PRIVADO,0,1300,PROPIETARIO,0,,,
2370020,NP300,311000,GUERRERO,ECONOMIA INFORMAL,0,3000,PROPIETARIO,0,,,
2372090,MARCH,211902,VERACRUZ,TAXISTA,0,25000,PROPIETARIO,0,,,
